date,TMT,CZK,KZT,LTL,NOK,CHF,BGN,USD,EEK,EUR,DKK,BYR,AZN,ISK,JPY,TJS,SGD,MDL,HKD,GBP,AUD,XDR,KGS,BRL,AMD,ZAR,RON,UZS,TRL,SEK,TRY,CNY,KRW,CAD,HUF,RUR,INR,PLN,BYN,LVL,UAH
2011-09,10.1501,1.73251,0.19733799999999999,12.0855,5.39728,35.4507,21.3411,28.9278,,41.7631,5.6015999999999995,0.00567546,36.8507,,0.377672,6.08699,24.0344,2.56082,,47.1379,30.8775,46.5257,0.647118,18.1218,0.0788223,4.10341,9.88444,0.0166814,,4.55176,16.7561,4.53506,0.0271215,29.5967,0.153341,1,0.6306470000000001,10.0479,,58.8442,3.62005
2011-10,11.2873,1.75989,0.216864,12.5685,5.49951,35.5908,22.1892,32.11,,43.4191,5.83214,0.00569326,40.9828,,0.418781,6.75843,24.7514,2.71199,,49.9471,31.288,50.3241,0.7135429999999999,17.4274,0.0860858,4.01546,9.97174,0.0183843,,4.68219,17.2634,5.03142,0.0271865,30.8217,0.148116,1,0.653506,9.78188,,61.1969,4.015610000000001
2011-11,10.5793,1.70973,0.20384,12.2229,5.4960700000000005,34.5425,21.5792,30.1245,,42.1833,5.6706,0.0035440600000000004,38.3459,,0.381468,6.336930000000001,24.1286,2.61468,,48.1841,31.8386,48.1079,0.66066,18.0117,0.0795892,3.85229,9.75408,0.0171006,,4.67249,17.1523,4.74066,0.027138000000000002,30.1577,0.140644,1,0.6170519999999999,9.740829999999999,,59.9254,3.76321
2011-12,11.0369,1.62606,0.212572,12.0668,5.34442,33.9791,21.3026,31.4001,,41.7559,5.60246,0.0036511699999999996,39.9645,,0.40292700000000004,6.598180000000001,24.1818,2.6448899999999997,,48.8303,31.2431,48.8118,0.670501,17.019,0.0821992,3.71173,9.56183,0.017638300000000003,,4.52771,16.8999,4.92844,0.0273997,30.3383,0.134828,1,0.600356,9.17461,,59.6733,3.91498
2012-01,11.2949,1.61757,0.216874,12.0684,5.36423,34.2366,21.3036,32.1961,,41.6714,5.60615,0.00385582,40.9776,,0.41497799999999996,6.76559,24.7662,2.7518000000000002,,49.6335,32.7209,49.2729,0.6956279999999999,17.2568,0.083735,3.95233,9.66734,0.017936499999999998,,4.66124,16.8258,5.11106,0.0278272,31.5679,0.134268,1,0.604451,9.469159999999999,,59.5893,4.00549
2012-02,10.6868,1.58305,0.204039,11.5747,5.221629999999999,33.1472,20.4335,30.3131,,39.9678,5.3758099999999995,0.00362164,38.5859,,0.397393,6.37111,24.1442,2.57545,,47.728,32.241,46.9071,0.648052,17.3406,0.0783284,3.87953,9.21315,0.0167645,,4.50592,17.0394,4.80109,0.026957000000000002,30.3131,0.13556800000000002,1,0.611521,9.409040000000001,,57.1622,3.7731000000000003
2012-03,10.1825,1.5697800000000002,0.196475,11.3212,5.2252600000000005,32.4305,19.9885,29.0253,,39.1029,5.2575400000000005,0.00359669,36.9702,,0.361079,6.09852,23.278,2.46866,,46.2286,31.3763,45.128,0.624334,17.1241,0.0746152,3.88459,8.99229,0.0158791,,4.43067,16.5887,4.61129,0.025994399999999997,29.2152,0.134744,1,0.592861,9.45788,,55.947,3.63066
2012-04,10.2949,1.58283,0.198371,11.3517,5.14358,32.5255,20.0398,29.3282,,39.1707,5.26926,0.00363423,37.337,,0.35698599999999997,6.1619,23.3338,2.48124,,46.972,30.5307,45.3141,0.626113,16.0905,0.0750082,3.81545,8.95955,0.015909,,4.43225,16.4442,4.6563,0.0258843,29.4253,0.13258699999999998,1,0.5741620000000001,9.43484,,55.9485,3.65165
2012-05,10.2937,1.5668900000000001,0.19871200000000003,11.2704,5.13002,32.3913,19.8975,29.3627,,38.9203,5.23418,0.00364754,37.3952,,0.36579900000000004,6.170450000000001,23.7294,2.5133900000000002,,47.7672,30.7516,45.4949,0.626312,15.5679,0.0748094,3.7914299999999996,8.86154,0.0158191,,4.37173,16.6758,4.65343,0.0259532,29.965,0.135772,1,0.559716,9.335420000000001,,55.6006,3.6547600000000005
2012-06,11.5083,1.5922100000000001,0.222347,11.8314,5.42331,34.002,20.8853,32.9173,,40.8076,5.49638,0.00394219,41.9489,,0.417441,6.90684,25.5867,2.7303,,51.0021,32.0384,49.7571,0.7013349999999999,16.328,0.08112699999999999,3.87303,9.13659,0.017589300000000002,,4.55218,17.8028,5.16625,0.0279204,32.0332,0.13608399999999998,1,0.5835370000000001,9.31235,,58.5092,4.07367
2012-07,11.5127,1.6116700000000002,0.21962099999999998,11.9652,5.48255,34.3848,21.1204,32.8169,,41.323,5.55861,0.00393488,41.8263,,0.41165199999999996,6.88621,25.8441,2.69212,,51.3552,33.3945,49.5732,0.695761,15.8001,0.07850929999999999,3.94795,9.29262,0.017411799999999998,,4.71595,18.076,5.16436,0.0286473,32.0259,0.14352499999999999,1,0.583204,9.7123,,59.3112,4.062250000000001
2012-08,11.2983,1.5642200000000002,0.21467,11.4432,5.32997,32.8933,20.2019,32.2058,,39.5101,5.31168,0.0039037300000000002,41.0474,,0.411655,6.75953,25.8598,2.57235,,50.5663,33.8354,48.5599,0.683069,15.7786,0.07903260000000001,3.9189300000000005,8.659569999999999,0.0169449,,4.73448,17.8971,5.05316,0.0284838,32.1576,0.141754,1,0.577579,9.60822,,56.7403,3.97735
2012-09,11.4258,1.64193,0.21762,11.8017,5.60214,33.9274,20.8321,32.5669,,40.7249,5.4687399999999995,0.0038724,41.5235,,0.41515599999999997,6.835469999999999,26.0306,2.61267,,51.4069,33.5797,49.5121,0.7068340000000001,15.8948,0.07982080000000001,3.8495199999999996,9.137739999999999,0.0169466,,4.87784,17.8743,5.12978,0.0287135,32.8461,0.143255,1,0.584894,9.706399999999999,,58.5104,4.010949999999999
2012-10,10.8461,1.59218,0.205982,11.5781,5.4224,33.0344,20.4369,30.9169,,39.9786,5.36165,0.00366314,39.4097,,0.398979,6.48901,25.2403,2.4953499999999997,,50.2245,32.3298,47.6058,0.658218,15.23,0.07615000000000001,3.7557899999999997,8.82709,0.0159481,,4.7399700000000005,17.2672,4.91634,0.027808199999999998,31.5769,0.140845,1,0.58716,9.69607,,57.413,3.79442
2012-11,11.0066,1.6265399999999999,0.208052,11.7736,5.47077,33.6381,20.7804,31.3743,,40.6548,5.44872,0.00367811,40.008,,0.393828,6.58557,25.6998,2.55697,,50.4593,32.5665,48.2612,0.665621,15.45,0.0772766,3.6301900000000002,8.95002,0.0160383,,4.72142,17.4787,5.02914,0.0287595,31.3963,0.14316399999999999,1,0.580414,9.84107,,58.3817,3.83643
2012-12,10.8059,1.59292,0.204697,11.622,5.43663,33.3056,20.5106,30.811,,40.0759,5.37779,0.00359103,39.2947,,0.373603,6.459739999999999,25.2549,2.4936499999999997,,49.4763,32.1605,47.2795,0.651977,14.6803,0.0759546,3.51175,8.893600000000001,0.0156446,,4.6342799999999995,17.2572,4.948449999999999,0.0284602,31.0407,0.143407,1,0.565184,9.80836,,57.623,3.7621200000000004
2013-01,10.6515,1.6042999999999998,0.20210699999999998,11.6554,5.4532,33.2888,20.5735,30.3727,,40.2286,5.3945099999999995,0.0035337600000000004,38.7407,,0.351516,6.37279,24.8305,2.5101400000000003,,48.9638,31.5481,46.8189,0.640753,14.8631,0.0753665,3.57229,9.08247,0.0153011,,4.66877,16.9651,4.87406,0.028377700000000002,30.5407,0.137967,1,0.5542969999999999,9.86928,,57.6989,3.7590000000000003
2013-02,10.5301,1.58849,0.19898,11.784,5.47539,32.9485,20.8041,30.0161,,40.7138,5.454,0.0034781100000000004,38.3005,,0.33031900000000003,6.30392,24.2417,2.48993,,47.4975,31.2137,46.2443,0.628352,15.104,0.0738403,3.3127400000000002,9.263079999999999,0.0150193,,4.723599999999999,16.9746,4.82628,0.0275605,29.9293,0.138594,1,0.5626789999999999,9.6608,,58.1933,3.69429
2013-03,10.7012,1.5646200000000001,0.202936,11.622,5.36435,32.8231,20.5084,30.5124,,40.1024,5.37834,0.00354178,38.9139,,0.33020299999999997,6.4179900000000005,24.6904,2.48574,,46.3056,31.3515,46.2046,0.641453,15.4626,0.0746024,3.45061,9.182739999999999,0.0153522,,4.74488,16.9513,4.90427,0.0281641,29.8439,0.135698,1,0.564835,9.628400000000001,,57.2788,3.74477
2013-04,10.9045,1.5446300000000002,0.20600000000000002,11.5363,5.32478,32.7194,20.3612,31.0834,,39.8023,5.34152,0.00358104,39.6472,,0.330428,6.53796,25.0774,2.50673,,47.2064,32.3827,46.5636,0.64802,15.3711,0.0741847,3.36218,9.01778,0.015210900000000001,,4.7602400000000005,17.1637,5.00594,0.027977900000000003,30.5969,0.130836,1,0.572596,9.51785,,56.7733,3.8162599999999998
2013-05,10.8752,1.577,0.20531300000000002,11.7575,5.32356,33.1129,20.7481,31.0433,,40.6264,5.44295,0.0035971400000000004,39.6061,,0.31749700000000003,6.5256799999999995,25.1546,2.52487,,48.0892,32.1391,46.8518,0.64443,15.4521,0.0756231,3.45417,9.39681,0.0150294,,4.73329,17.2847,5.035410000000001,0.028175799999999997,30.6631,0.13519399999999998,1,0.572279,9.79006,,57.9815,3.82189
2013-06,11.1435,1.60701,0.209922,11.9978,5.43322,33.2997,21.1676,31.7979,,41.4486,5.55354,0.00365914,40.5689,,0.31613,6.68585,25.1546,2.54332,,48.3264,30.5769,47.5941,0.659297,15.068,0.0761854,3.09749,9.47184,0.0152838,,4.82649,16.8573,5.183120000000001,0.0281375,30.797,0.13975300000000002,1,0.5612550000000001,9.65885,,59.0161,3.9044600000000003
2013-07,11.4347,1.6400400000000002,0.215673,12.3612,5.41423,34.5688,21.8162,32.709,,42.718,5.71976,0.00372116,41.7366,,0.33071100000000003,6.86515,25.8815,2.63156,,49.9139,30.2329,49.1865,0.672459,14.8765,0.079778,3.2829500000000005,9.59546,0.015598,,4.86444,17.0005,5.3259,0.0286449,31.19,0.144794,1,0.549223,9.873520000000001,,60.7974,4.010669999999999
2013-08,11.5905,1.6979600000000001,0.21516400000000002,12.6923,5.550269999999999,35.5767,22.4028,33.033,,43.7786,5.8779699999999995,0.00371366,42.1501,,0.337605,6.92806,25.9469,2.6030699999999998,,50.2498,29.7958,50.0364,0.675874,14.4932,0.0803723,3.35217,9.9638,0.0156517,,5.02961,17.0969,5.38857,0.029408899999999998,32.0242,0.146112,1,0.540948,10.3403,,62.3382,4.0676000000000005
2013-09,11.627,1.71026,0.216899,12.7487,5.452450000000001,35.7422,22.4994,33.2474,,44.0129,5.89985,0.00368801,42.4182,,0.33927599999999997,6.974200000000001,26.1174,2.59462,,51.5966,29.7531,50.4094,0.682548,14.0891,0.08189010000000001,3.21744,9.9101,0.0156311,,5.04528,16.3611,5.43276,0.029954,31.583,0.146765,1,0.498873,10.2978,,62.6364,4.093249999999999
2013-10,11.3979,1.706,0.21120899999999998,12.6935,5.41443,35.8423,22.4104,32.4839,,43.8143,5.87721,0.0035677,41.4494,,0.331943,6.8119,25.8424,2.49563,,52.429,30.2133,49.7858,0.668122,14.3951,0.0800096,3.2018,9.824850000000001,0.0152513,,5.05326,15.9017,5.30869,0.0302316,31.495,0.14655200000000002,1,0.5168889999999999,10.3845,,62.3731,3.9658
2013-11,11.2232,1.7072500000000002,0.208014,12.7305,5.426830000000001,35.6042,22.4683,32.0758,,43.9406,5.8925,0.0034657800000000003,40.9443,,0.32618899999999995,6.72096,25.8843,2.49812,,51.3854,30.4399,49.5103,0.66132,14.6867,0.07916039999999999,3.2249299999999996,9.91892,0.0147306,,4.99966,16.0507,5.26351,0.030233899999999998,30.6067,0.14943,1,0.5225139999999999,10.5167,,62.5381,3.9176499999999996
2013-12,11.6237,1.65136,0.215663,13.082,5.44803,36.6475,23.0882,33.1916,,45.187,6.054869999999999,0.0035499000000000004,42.3741,,0.32475499999999996,6.95243,26.437,2.53178,,54.2484,30.201,50.9561,0.6780719999999999,14.3185,0.08205589999999999,3.25791,10.1824,0.0151352,,5.06309,16.4739,5.44705,0.031351,31.3276,0.150696,1,0.531533,10.7569,,64.2377,4.0443
2014-01,11.458,1.6437000000000002,0.21175999999999998,13.0499,5.37282,36.7613,23.0331,32.6587,,45.0559,6.03918,0.0034233400000000004,41.6884,,0.311228,6.84081,25.8131,2.50354,,53.8542,29.1544,50.2944,0.6631610000000001,13.8261,0.0805393,3.1231400000000002,10.0727,0.0146452,,5.08592,15.4087,5.3960799999999995,0.030934899999999998,30.6885,0.15182,1,0.527796,10.862,,64.2382,3.9634300000000002
2014-02,12.3439,1.7256900000000002,0.22623100000000002,13.8037,5.62439,38.9288,24.3679,35.18,,47.6408,6.38603,0.00364182,44.924,,0.34316899999999995,7.38378,27.59,2.6187899999999997,,57.9661,30.8529,54.0453,0.697797,14.5866,0.0865437,3.14697,10.582,0.0158468,,5.39339,15.5974,5.80432,0.032559,31.4613,0.154072,1,0.562925,11.2576,,,4.1856
2014-03,12.6964,1.8153199999999998,0.196347,14.3756,5.994120000000001,40.7623,25.375,36.1847,,49.5839,6.65025,0.0036942,46.1952,,0.355414,7.60534,28.5526,2.6911899999999997,,60.461,32.4432,55.7736,0.6900749999999999,15.5841,0.08756130000000001,3.37418,11.0353,0.016110700000000002,,5.56234,16.3119,5.8825400000000005,0.0338967,32.5373,0.15992900000000002,1,0.583154,11.9166,,,3.3817500000000003
2014-04,12.4931,1.7847300000000001,0.195537,14.1786,5.92198,40.1367,25.0318,35.6053,,48.968,6.55739,0.00360013,45.4613,,0.345766,7.41484,28.238,2.64527,,59.2579,32.9029,54.9657,0.6534399999999999,15.7309,0.08597199999999999,3.36312,10.9717,0.0156852,,5.47378,16.4489,5.724880000000001,0.0334353,32.2132,0.158988,1,0.594264,11.7389,,,3.16492
2014-05,12.533,1.79728,0.196219,14.2868,5.95974,40.4103,25.2137,35.7227,,49.3188,6.606990000000001,0.0035758499999999998,45.6112,,0.348667,7.34627,28.4281,2.6461300000000003,,60.057,33.1578,55.392,0.662003,15.9754,0.0863911,3.37714,11.0864,0.0156941,,5.43849,16.8067,5.70186,0.0345782,32.5997,0.15989699999999998,1,0.591729,11.7493,,,3.11989
2014-06,12.1865,1.72161,0.189303,13.6963,5.81888,38.7151,24.1771,34.7352,,47.2677,6.336,0.0034459499999999997,44.3447,,0.341731,7.073950000000001,27.6907,2.51431,,58.1571,32.3385,53.5193,0.664528,15.6022,0.08400289999999999,3.3264899999999997,10.74,0.0151257,,5.22177,16.5927,5.56288,0.034049100000000006,32.0465,0.156026,1,0.588583,11.4069,,,2.94366
2014-07,11.8728,1.68204,0.184418,13.3768,5.50595,37.9836,23.6073,33.8434,,46.1827,6.19355,0.00331798,43.2117,,0.333679,6.75517,27.0942,2.41308,,57.615,31.806,52.2583,0.649897,15.4275,0.0830513,3.1957,10.5228,0.0147374,,5.02083,15.9331,5.45474,0.033450400000000005,31.6678,0.149037,1,0.563259,11.11,,,2.88029
2014-08,12.4364,1.72296,0.19364,13.7464,5.65301,38.9835,24.2649,35.4438,,47.4699,6.36528,0.0034344799999999997,45.2609,,0.34458300000000003,7.06812,28.4096,2.5582000000000003,,59.9213,32.9982,54.3417,0.6848810000000001,15.7745,0.0871926,3.31684,10.7503,0.015224,,5.14372,16.627,5.74296,0.0344784,32.4845,0.152217,1,0.587645,11.3975,,,2.89692
2014-09,12.9571,1.7495699999999998,0.20291,14.0928,5.9776299999999996,40.3404,24.8731,36.9316,,48.6315,6.5276700000000005,0.0035409,47.0466,,0.35574399999999995,7.31884,29.5926,2.6346800000000004,,61.3028,34.5569,56.0681,0.697578,16.4873,0.0897487,3.4805,11.0293,0.015888,,5.29766,17.098,6.01002,0.0364307,34.0289,0.15420299999999998,1,0.609936,11.5149,,,2.73567
2014-10,13.8174,1.81508,0.21647099999999997,14.4708,6.11708,41.3911,25.5423,39.3836,,49.9817,6.71125,0.0037119300000000004,50.2855,,0.359815,7.73091,30.9231,2.75699,,64.0535,34.4173,58.5768,0.722367,16.0966,0.0965521,3.49778,11.3357,0.0166358,,5.44145,17.2849,6.4095699999999995,0.037341,35.3089,0.160491,1,0.639396,11.9598,,,3.0412
2014-11,14.7212,1.9015999999999997,0.232011,15.2758,6.25805,43.743,26.9683,41.9627,,52.7219,7.085179999999999,0.00391078,53.5375,,0.377345,8.217189999999999,32.7195,2.86337,,67.1319,36.9943,62.1375,0.7317149999999999,17.4474,0.102074,3.86443,11.9402,0.017602,,5.71076,19.093,6.8645,0.0393519,37.4299,0.171725,1,0.683487,12.5232,,,3.2272799999999995
2014-12,17.3041,2.22041,0.272542,17.7718,7.05406,51.0316,31.3653,49.322,,61.4108,8.24534,0.00453327,62.9911,,0.41713500000000003,9.43366,37.8149,3.28813,,77.3813,41.9138,72.2192,0.8565999999999999,19.4918,0.11367100000000001,4.46992,13.8802,0.0205415,,6.61516,22.2924,8.028319999999999,0.0444783,43.3333,0.199571,1,0.794939,14.6696,,,3.2831
2015-01,19.7304,2.4655899999999997,0.308143,,7.56838,56.8459,34.9562,56.2376,,68.3681,9.181650000000001,0.00387846,71.6951,,0.469998,10.7564,42.5301,3.6043999999999996,,87.5451,46.0642,81.4534,0.955017,21.1618,0.118645,4.864800000000001,15.2492,0.0232157,,7.260680000000001,24.1789,9.06167,0.0516434,48.4932,0.217343,1,0.889906,15.9607,,,3.55525
2015-02,19.4166,2.81194,0.37371099999999996,,8.808159999999999,74.4938,39.9612,68.9291,,78.1105,10.4992,0.0044100499999999996,88.0208,,0.584888,12.4851,51.0472,3.82939,,104.0071,53.5303,97.117,1.1524699999999999,26.4725,0.144809,5.966340000000001,17.5934,0.0282942,,8.33736,28.606,11.0264,0.06295239999999999,54.4636,0.251428,1,1.1130200000000001,18.5438,,,4.32993
2015-03,17.5137,2.49926,0.330663,,8.03196,64.6395,35.1249,61.2718,,68.6857,9.20121,0.00409845,58.4766,,0.513487,11.0769,45.1225,3.3209600000000004,,94.4811,47.8839,86.6494,0.9993120000000001,21.0665,0.128103,5.32752,15.504,0.0248064,,7.3089699999999995,24.5185,9.772839999999999,0.0557711,49.0803,0.226849,1,0.990732,16.5658,,,2.07701
2015-04,16.4738,2.2526599999999997,0.310447,,7.1231800000000005,59.1768,31.6671,57.65,,62.0487,8.29329,0.00392177,54.9833,,0.479897,9.93366,41.9303,3.2027799999999997,,85.1606,43.8774,79.7588,0.902564,17.8516,0.122269,4.72405,14.0575,0.0231619,,6.680110000000001,22.0771,9.29884,0.0519484,45.2725,0.207247,1,0.9209999999999999,15.1647,,,2.45842
2015-05,14.6153,2.09234,0.275236,,6.85295,54.7173,29.3564,51.1388,,57.1578,7.69456,0.00358366,48.764,,0.430371,8.18876,38.6683,2.81756,,79.1168,40.7014,71.4429,0.851313,17.2825,0.107097,4.33736,12.9857,0.020595600000000002,,6.203609999999999,19.2229,8.24394,0.047627699999999995,42.5802,0.189053,1,0.8026810000000001,14.2357,,,2.40653
2015-06,15.1347,2.11755,0.28485499999999997,,6.81508,56.108,29.6826,52.9716,,58.0145,7.7823899999999995,0.0035611199999999997,50.478,,0.427794,8.45584,39.2848,2.92177,,81.0465,40.5127,73.6099,0.9109910000000001,16.76,0.11024300000000001,4.3587299999999995,13.0549,0.0208961,,6.2426,19.8589,8.54629,0.0477493,42.5475,0.187503,1,0.830406,14.0363,,,2.5105
2015-07,15.9775,2.28764,0.299883,,7.0846599999999995,59.9606,31.8802,55.8413,,62.3803,8.358979999999999,0.00365813,53.2684,,0.45722799999999997,8.91464,41.527,2.9569099999999997,,87.7602,42.8582,78.3582,0.899523,17.8721,0.117958,4.56164,13.8985,0.0218557,,6.76955,20.7743,9.005500000000001,0.0500514,45.0115,0.19804,1,0.875667,14.8763,,,2.65911
2015-08,17.2515,2.43989,0.321947,,7.36598,62.5864,33.7486,60.3458,,66.0002,8.845369999999999,0.0039649,57.412,,0.485798,9.64144,43.8623,3.2184399999999997,,93.9403,43.9016,84.1444,0.96092,17.8935,0.126246,4.73672,14.9775,0.023435300000000003,,6.9995400000000005,21.6223,9.71815,0.051498600000000005,46.2988,0.21347000000000002,1,0.941506,15.9106,,,2.85323
2015-09,19.0642,2.76769,0.27856000000000003,,8.01259,69.3073,38.2497,66.7152,,74.8478,10.0257,0.00383862,63.6595,,0.550297,10.6565,47.2119,3.5021099999999996,,102.8215,47.5679,93.941,1.0659100000000001,18.6007,0.13827,5.00065,16.8925,0.025738900000000002,,7.88326,22.8289,10.4586,0.056415,50.3055,0.23778,1,1.0051299999999999,17.6668,,,3.06737
2015-10,18.7818,2.71621,0.242588,,7.795229999999999,67.5258,37.7405,65.7364,,73.776,9.89544,0.00371917,62.7256,,0.547142,10.2505,46.1859,3.2729100000000004,,99.663,46.1272,92.3432,0.954973,16.194,0.13927199999999998,4.75933,16.7136,0.0250902,,7.86283,21.7196,10.3424,0.0555126,49.0241,0.235606,1,0.999869,17.4136,,,3.08549
2015-11,18.3926,2.6136500000000003,0.229859,,7.5008099999999995,65.1495,36.1958,64.3742,,70.7537,9.4929,0.0036901200000000003,61.3497,,0.533186,9.88927,45.9652,3.21871,,98.7436,45.7701,89.6829,0.9302630000000001,16.7275,0.136386,4.66037,15.9619,0.024083100000000003,,7.557869999999999,22.0361,10.189,0.0565644,48.9389,0.22830999999999999,1,0.987865,16.5768,,,2.7928100000000002
2015-12,19.0677,2.61447,0.216996,,7.661320000000001,64.7932,36.1326,66.737,,70.6478,9.473090000000001,0.0036957,63.4865,,0.543218,10.0956,47.2876,3.34437,,100.2857,48.0707,91.6673,0.9138299999999999,17.3505,0.137886,4.63915,15.8697,0.0242642,,7.62944,22.8786,10.4306,0.057630299999999995,49.867,0.226673,1,1.0002499999999999,16.5609,,,2.80998
2016-01,21.45,2.94714,0.213821,,8.277519999999999,73.6517,40.7157,72.9299,,79.6395,10.6727,0.0039041699999999998,46.6871,,0.605806,10.8907,51.6428,3.69921,,108.2426,53.3701,101.1436,0.949237,18.4129,0.151464,4.6813,17.6347,0.0264911,,8.671389999999999,24.9863,11.2304,0.062002,52.5129,0.254315,1,1.1022399999999999,18.7293,,,3.0352
2016-02,22.1193,3.03041,0.206961,,8.71452,73.8359,41.8787,75.1723,,81.9077,10.9744,0.00360971,46.9592,,0.622236,9.57975,52.8452,3.6804099999999997,,107.97,53.4851,103.9189,0.990543,18.4644,0.153727,4.6683900000000005,18.0369,0.0267422,,8.825109999999999,25.3464,11.4277,0.0625472,53.706,0.261469,1,1.10678,18.3957,,,2.95954
2016-03,22.3431,3.06819,0.21701,,8.71165,76.0439,42.4043,75.8994,,83.1023,11.1214,0.00353185,48.4825,,0.6717059999999999,9.67611,53.9672,3.78551,,105.2876,54.1542,105.3863,1.01036,18.991,0.154613,4.7011400000000005,18.5501,0.0266782,,8.870999999999999,25.6226,11.5928,0.0612766,56.0143,0.266407,1,1.10794,18.9967,,,2.80072
2016-04,20.0163,2.8461600000000002,0.19741399999999998,,8.17907,70.4038,39.3637,67.8552,,76.9207,10.3332,0.00336834,44.0018,,0.603345,8.62256,50.3414,3.47085,,97.4469,51.9839,95.4451,0.943678,18.8696,0.141218,4.56344,17.2112,0.0238088,,8.34217,23.9771,10.4916,0.0594689,52.313,0.24523,1,1.02516,18.0447,,,2.5849599999999997
2016-05,19.0167,2.70707,0.196618,,7.93896,66.7844,37.4314,64.3334,,73.3015,9.836310000000001,0.0033472099999999998,42.7266,,0.600994,8.17295,47.8885,3.26565,,93.9782,49.0735,90.9327,0.945107,18.4516,0.13447599999999998,4.526120000000001,16.3507,0.022191600000000002,,7.98389,22.9361,9.92263,0.0563547,51.3558,0.234725,1,0.9676009999999999,16.6086,,,2.55291
2016-06,19.5689,2.71617,0.19654,,7.877039999999999,66.5418,37.5384,65.9962,,73.4406,9.87302,0.00333483,44.3195,,0.594319,8.39113,47.7922,3.31556,,96.2687,47.7219,92.7794,0.9662890000000001,18.5086,0.138096,4.16432,16.2942,0.0222584,,7.91872,22.3156,10.0228,0.055398,50.5021,0.233685,1,0.9812099999999999,16.7563,,,2.62358
2016-07,19.08,2.63273,0.189448,,7.65434,65.5789,36.4882,64.1755,,71.2926,9.59433,,41.3769,,0.624184,8.185649999999999,47.5621,3.23792,,86.4701,47.7466,89.5807,0.9509449999999999,19.781,0.134399,4.34696,15.7935,0.0218062,,7.57555,22.2368,9.659749999999999,0.055599499999999996,49.5564,0.22547799999999998,1,0.9501850000000001,16.1273,31.8884,,2.5846
2016-08,19.9587,2.74913,0.190273,,7.8362,68.5805,38.0324,67.0512,,74.3799,9.998990000000001,,41.8808,,0.645934,8.52526,49.6051,3.3968000000000003,,88.3534,50.275,93.2226,0.9922150000000001,20.3822,0.140569,4.741210000000001,16.6574,0.022729199999999998,,7.763070000000001,22.2436,10.0753,0.0596732,50.885,0.23816299999999999,1,0.9998319999999999,17.0367,33.618,,2.70368
2016-09,18.6759,2.6912,0.19169899999999998,,7.83609,66.3482,37.1794,65.2535,,72.6859,9.77083,,39.9813,,0.6321479999999999,8.31255,47.8644,3.3123600000000004,,85.7888,49.1098,91.0834,0.947089,20.153,0.137376,4.5201,16.3109,0.021823899999999997,,7.64791,22.0787,9.77127,0.0585469,49.8423,0.234788,1,0.974151,16.6838,33.3096,,2.50013
2016-10,18.165,2.62439,0.188946,,7.8878200000000005,65.4714,36.2594,63.396,,70.9338,9.51849,,38.8147,,0.627373,8.070780000000001,46.4304,3.21318,,82.1359,48.257,88.6466,0.9331919999999999,19.4448,0.133676,4.53885,15.9067,0.021061800000000002,,7.377889999999999,21.0968,9.50422,0.0575799,48.1659,0.229405,1,0.95182,16.4306,32.9415,,2.44348
2016-11,18.0394,2.56366,0.188664,,7.664669999999999,63.9335,35.4258,63.2174,,69.2863,9.31407,,38.1149,,0.602271,8.03271,45.4279,3.1521999999999997,,77.0304,48.1211,86.7159,0.920865,19.7191,0.132949,4.60098,15.3821,0.020378399999999998,,7.025329999999999,20.3415,9.337050000000001,0.055271799999999996,47.2442,0.223569,1,0.947496,15.9886,33.2111,,2.47911
2016-12,18.6784,2.5645,0.19091999999999998,,7.64316,64.2804,35.4806,65.2382,,69.3417,9.328,,37.2088,,0.578712,8.258,45.7812,3.2160800000000003,,81.4499,48.7982,88.2086,0.9433419999999999,18.9102,0.135743,4.6582099999999995,15.3578,0.0207105,,7.11772,19.0895,9.47321,0.055715600000000004,48.5439,0.22309,1,0.9531480000000001,15.6368,32.9652,,2.54837
2017-01,17.3553,2.36083,0.181637,,7.02837,59.4151,32.6183,60.6569,,63.8111,8.58118,,33.6665,,0.518324,7.68295,41.922,3.05269,,74.5595,43.8064,81.2857,0.874012,18.6367,0.125195,4.45156,14.0722,0.0189257,,6.667350000000001,17.2023,8.72824,0.05044,44.971,0.205113,1,0.893656,14.4445,30.9474,,2.23826
2017-02,17.1917,2.38405,0.18574300000000002,,7.23934,60.4356,32.936,60.0851,,64.285,8.66067,,31.063,,0.528662,7.6009,42.3642,3.00726,,75.1484,45.3943,81.3787,0.869113,19.2149,0.123632,4.44663,14.3162,0.018459299999999998,,6.81855,15.8808,8.73114,0.051649900000000006,45.8385,0.207329,1,0.886335,14.8692,31.0598,,2.2163399999999998
2017-03,16.5845,2.2718,0.18537700000000001,,6.92398,57.5312,31.3821,57.9627,,61.3883,8.258790000000001,,32.8531,,0.515614,7.21378,41.337,2.9127,,72.065,44.5038,78.4085,0.836982,18.6435,0.119142,4.45244,13.5999,0.0173385,,6.411020000000001,16.057,8.438790000000001,0.0513233,43.9878,0.199267,1,0.868583,14.2215,30.7658,,2.13333
2017-04,16.0116,2.21249,0.178432,,6.52548,55.983,30.5946,55.9606,,59.8107,8.04725,,32.6301,,0.500162,6.7058800000000005,40.0319,2.87125,7.20232,69.7605,42.849,76.1019,0.8156699999999999,17.7703,0.115741,4.15588,13.1582,0.0155749,,6.26651,15.3599,8.12035,0.0500309,41.9558,0.19380299999999998,1,0.8628239999999999,14.1805,29.8935,,2.0707
